Name,AshOnly,AshFDwPM,BDns,DWpM,PDW,WWP,BLen,BMax,BThk,SDia,SLen,Category,Group
SL18-UCONN-S4-FG1,0.007777741,0.024791215,0.00299444,0.046922774,-0.002173107,0.125094221,0.262272106,-0.183392268,0.007051773,-0.016021001,0.22332908,GP_from_Farm,GPs
SL18-UCONN-S4-FG2,0.007777741,0.024791215,0.00299444,0.046922774,-0.002173107,0.125094221,0.262272106,-0.183392268,0.007051773,-0.016021001,0.22332908,GP_from_Farm,GPs
SL18-UCONN-S4-FG3,0.007777741,0.024791215,0.00299444,0.046922774,-0.002173107,0.125094221,0.262272106,-0.183392268,0.007051773,-0.016021001,0.223329081,GP_from_Farm,GPs
SL18-UCONN-S4-MG1,0.007777741,0.024791215,0.00299444,0.046922774,-0.002173107,0.125094221,0.262272106,-0.183392268,0.007051773,-0.016021001,0.22332908,GP_from_Farm,GPs
SL18-UCONN-S4-MG2,0.007777741,0.024791215,0.00299444,0.046922774,-0.002173107,0.125094221,0.262272106,-0.183392268,0.007051773,-0.016021001,0.22332908,GP_from_Farm,GPs
SL18-UCONN-S4-MG3,0.007777741,0.024791215,0.00299444,0.046922774,-0.002173107,0.125094221,0.262272106,-0.183392268,0.007051773,-0.016021001,0.22332908,GP_from_Farm,GPs
SL18-UCONN-S57-FG1,0.01787115,-0.0054817,0.002616516,9.05E-05,-0.009143789,0.092982291,0.113303687,-0.212460389,0.020495428,-0.052794864,-0.170849624,GP_from_Farm,GPs
SL18-UCONN-S57-FG2,0.01787115,-0.0054817,0.002616516,9.05E-05,-0.009143789,0.092982291,0.113303687,-0.212460389,0.020495428,-0.052794864,-0.170849624,GP_from_Farm,GPs
SL18-UCONN-S57-FG3,0.01787115,-0.0054817,0.002616516,9.05E-05,-0.009143789,0.092982291,0.113303687,-0.212460389,0.020495428,-0.052794864,-0.170849624,GP_from_Farm,GPs
SL18-UCONN-S57-MG1,0.01787115,-0.0054817,0.002616516,9.05E-05,-0.009143789,0.092982291,0.113303687,-0.212460389,0.020495428,-0.052794864,-0.170849624,GP_from_Farm,GPs
SL18-UCONN-S57-MG2,0.01787115,-0.0054817,0.002616516,9.05E-05,-0.009143789,0.092982291,0.113303687,-0.212460389,0.020495428,-0.052794864,-0.170849624,GP_from_Farm,GPs
SL18-UCONN-S57-MG3,0.01787115,-0.0054817,0.002616516,9.05E-05,-0.009143789,0.092982291,0.113303687,-0.212460389,0.020495428,-0.052794865,-0.170849624,GP_from_Farm,GPs
SL18-UCONN-S5-FG1,0.014992669,0.011936914,-0.009671799,0.039134403,0.004117267,0.0907735,0.36921732,0.163635792,0.000717968,0.169415392,0.363903877,GP_from_Farm,GPs
SL18-UCONN-S5-FG2,0.014992669,0.011936914,-0.009671799,0.039134403,0.004117267,0.0907735,0.36921732,0.163635792,0.000717968,0.169415392,0.363903877,GP_from_Farm,GPs
SL18-UCONN-S5-FG3,0.014992669,0.011936914,-0.009671799,0.039134403,0.004117267,0.0907735,0.36921732,0.163635792,0.000717968,0.169415392,0.363903877,GP_from_Farm,GPs
SL18-UCONN-S5-MG1,0.014992669,0.011936914,-0.009671799,0.039134403,0.004117267,0.0907735,0.36921732,0.163635792,0.000717968,0.169415392,0.363903877,GP_from_Farm,GPs
SL18-UCONN-S5-MG2,0.014992669,0.011936914,-0.009671799,0.039134403,0.004117267,0.0907735,0.36921732,0.163635792,0.000717968,0.169415392,0.363903877,GP_from_Farm,GPs
SL18-UCONN-S5-MG3,0.014992669,0.011936914,-0.009671799,0.039134403,0.004117267,0.0907735,0.36921732,0.163635792,0.000717968,0.169415392,0.363903877,GP_from_Farm,GPs
SL18-UCONN-S73-FG1,0.005113573,-0.004283878,0.017056426,0.045777263,-0.002023426,0.117893793,0.288418275,-0.228186632,0.032520251,-0.015290475,-0.049580595,GP_from_Farm,GPs
SL18-UCONN-S73-FG2,0.005113573,-0.004283878,0.017056426,0.045777263,-0.002023426,0.117893793,0.288418275,-0.228186632,0.032520251,-0.015290475,-0.049580595,GP_from_Farm,GPs
SL18-UCONN-S73-FG3,0.005113573,-0.004283878,0.017056426,0.045777263,-0.002023426,0.117893793,0.288418275,-0.228186632,0.032520251,-0.015290475,-0.049580595,GP_from_Farm,GPs
SL18-UCONN-S73-MG1,0.005113573,-0.004283878,0.017056426,0.045777263,-0.002023426,0.117893793,0.288418275,-0.228186632,0.032520251,-0.015290475,-0.049580595,GP_from_Farm,GPs
SL18-UCONN-S73-MG2,0.005113573,-0.004283878,0.017056426,0.045777263,-0.002023426,0.117893793,0.288418275,-0.228186632,0.032520251,-0.015290475,-0.049580595,GP_from_Farm,GPs
SL18-UCONN-S73-MG3,0.005113573,-0.004283878,0.017056426,0.045777263,-0.002023426,0.117893793,0.288418275,-0.228186632,0.032520251,-0.015290475,-0.049580595,GP_from_Farm,GPs
SL18-UCONN-S78-FG1,0.008236401,-0.014795881,-0.028853913,-0.036110921,-0.005751707,-0.093684552,-0.092125409,-0.181615733,-0.021297255,-0.183352726,-0.397561597,GP_from_Farm,GPs
SL18-UCONN-S78-FG2,0.008236401,-0.014795881,-0.028853913,-0.036110921,-0.005751707,-0.093684552,-0.092125409,-0.181615733,-0.021297255,-0.183352726,-0.397561597,GP_from_Farm,GPs
SL18-UCONN-S78-FG3,0.008236401,-0.014795881,-0.028853913,-0.036110921,-0.005751707,-0.093684552,-0.092125409,-0.181615733,-0.021297255,-0.183352726,-0.397561597,GP_from_Farm,GPs
SL18-UCONN-S78-MG1,0.008236401,-0.014795881,-0.028853913,-0.036110921,-0.005751707,-0.093684552,-0.092125409,-0.181615733,-0.021297255,-0.183352726,-0.397561597,GP_from_Farm,GPs
SL18-UCONN-S78-MG2,0.008236401,-0.014795881,-0.028853913,-0.036110921,-0.005751707,-0.093684552,-0.092125409,-0.181615733,-0.021297255,-0.183352726,-0.397561597,GP_from_Farm,GPs
SL18-UCONN-S78-MG3,0.008236401,-0.014795881,-0.028853913,-0.036110921,-0.005751707,-0.093684552,-0.092125409,-0.181615733,-0.021297255,-0.183352726,-0.397561596,GP_from_Farm,GPs
SL18-UCONN-S94-FG1,0.019131179,0.015764308,0.036511303,0.084435613,-0.01038109,0.282304281,0.266822138,-0.222996717,-0.012541435,-0.026570557,0.103859638,GP_from_Farm,GPs
SL18-UCONN-S94-FG2,0.019131179,0.015764308,0.036511303,0.084435613,-0.01038109,0.282304281,0.266822138,-0.222996717,-0.012541435,-0.026570557,0.103859638,GP_from_Farm,GPs
SL18-UCONN-S94-FG3,0.019131179,0.015764308,0.036511303,0.084435613,-0.01038109,0.282304281,0.266822138,-0.222996717,-0.012541435,-0.026570557,0.103859638,GP_from_Farm,GPs
SL18-UCONN-S94-MG1,0.019131179,0.015764308,0.036511303,0.084435613,-0.01038109,0.282304281,0.266822138,-0.222996717,-0.012541435,-0.026570557,0.103859638,GP_from_Farm,GPs
SL18-UCONN-S94-MG2,0.019131179,0.015764308,0.036511303,0.084435613,-0.01038109,0.282304281,0.266822138,-0.222996717,-0.012541435,-0.026570557,0.103859638,GP_from_Farm,GPs
SL18-UCONN-S94-MG3,0.019131179,0.015764308,0.036511303,0.084435613,-0.01038109,0.282304281,0.266822138,-0.222996717,-0.012541435,-0.026570557,0.103859638,GP_from_Farm,GPs
SL18-UCONN-S11-FG1,0.01888127,0.016308311,0.018939673,0.054802587,0.001435533,0.103593349,0.058503044,-0.253825257,0.027746173,0.034850236,0.161902847,GP_from_Farm,GPs
SL18-UCONN-S11-FG2,0.01888127,0.016308311,0.018939673,0.054802587,0.001435533,0.103593349,0.058503044,-0.253825257,0.027746173,0.034850236,0.161902847,GP_from_Farm,GPs
SL18-UCONN-S11-FG3,0.01888127,0.016308311,0.018939673,0.054802587,0.001435533,0.103593349,0.058503044,-0.253825257,0.027746173,0.034850236,0.161902847,GP_from_Farm,GPs
SA18-CB-1-FG2xSL18-LD-1-MG1,0.007300687,0.003555799,-0.005325579,-0.029933487,0.010490949,-0.107987632,0.183116328,0.191152225,0.020683099,-0.048141315,0.197597922,SP_2021,SPs
SA18-CB-10-FG6xSL18-JS-6-MG1,0.005292806,0.049730262,0.001705445,0.094155459,0.013919317,0.186675547,-0.037961815,-0.438364046,0.02671762,-0.161698738,-0.309018387,SP_2021,SPs
SA18-CB-10-FG6xSL18-NC-2-MG1,-0.003857711,0.053060069,-0.008780508,0.088468162,-0.002100369,0.287274578,0.229156198,-0.252585772,0.018626017,-0.072156189,0.281222914,SP_2021,SPs
SA18-CB-10-FG6xSL18-NC-2-MG3,0.001295827,0.051456246,-0.007300898,0.090575892,-0.005124076,0.326581717,-0.067916512,-0.25519222,0.057479884,0.078229787,0.543980453,SP_2021,SPs
SA18-CB-10-FG6xSL18-OI-15-MG2,0.009732469,0.062143914,0.027659958,0.143150169,0.001016348,0.461688742,0.193962879,-0.313030089,0.02757759,0.178942529,0.633367629,SP_2021,SPs
SA18-CB-2-FG3xSL18-JS-19-MG1,0.002402898,0.010477391,0.013417015,0.038587596,7.02E-05,0.16746011,0.560183441,-0.231623559,0.127443874,0.251559456,0.397357442,SP_2021,SPs
SA18-CB-4-FG6xSL18-NC-2-MG1,0.000284271,0.042202199,-0.011673559,0.076700309,-0.007767982,0.301068194,0.290080426,-0.262483452,0.083233055,0.210423085,0.417115548,SP_2021,SPs
SA18-CB-4-FG6xSL18-NC-2-MG3,0.005437809,0.040598377,-0.010193949,0.078808038,-0.01079169,0.340375333,-0.006992284,-0.265089901,0.122086922,0.360809061,0.679873087,SP_2021,SPs
SA18-CB-4-FG6xSL18-OI-15-MG2,0.013874451,0.051286045,0.024766907,0.131382315,-0.004651265,0.475482358,0.254887107,-0.32292777,0.092184628,0.461521803,0.769260263,SP_2021,SPs
SA18-CB-5-FG3xSL18-NL-5-MG1,0.012934974,0.001026104,-0.023624564,-0.077658495,-0.000624702,-0.290811094,0.416475804,-0.000995968,0.139632432,-0.177097634,-0.654137601,SP_2021,SPs
SA18-CB-7-FG1xSL18-LD-1-MG1,0.017802255,0.018107037,-0.002343162,0.025393101,0.011671936,0.055963654,0.484269813,0.253493373,0.009138989,0.211420634,0.731103413,SP_2021,SPs
SL18-CC-1-FG1xSL18-OI-16-MG3,-0.028054966,-0.032876408,0.010725439,-0.03096966,0.007116445,-0.067770253,-0.281586045,0.03818145,0.026268154,-0.239354625,-0.408556848,SP_2021,SPs
SL18-CC-1-FG2xSL18-CC-2-MG6,-0.014352707,-0.001516297,0.000862186,0.004135839,0.001364109,0.042954709,-0.08970794,-0.087445876,-0.022634052,0.076081203,0.020634689,SP_2021,SPs
SL18-CC-1-FG2xSL18-CC-7-MG2,-0.014739095,-0.004195561,-0.001472991,-0.001169728,0.003976132,0.024799923,-0.093046579,0.020633681,-0.001155754,0.06551192,-0.086154805,SP_2021,SPs
SL18-CC-1-FG2xSL18-OI-11-MG2,-0.008864426,-0.019174588,0.018153575,-0.039579018,0.002964907,-0.172365748,0.052390852,0.219499053,0.052736884,0.088144856,0.074991644,SP_2021,SPs
SL18-CC-12-FG2xSA18-CB-7-MG1,-0.005636507,0.063988261,0.010545108,0.150491612,-0.001185181,0.540007308,0.901271251,0.066817295,0.170654181,0.231610996,0.793938245,SP_2021,SPs
SL18-CC-12-FG2xSL18-OI-15-MG2,-0.005508304,0.072481984,0.027548377,0.174399271,0.002653551,0.638777625,0.508899278,0.352543285,0.10369911,0.393722462,0.98360484,SP_2021,SPs
SL18-CC-12-FG3xSL18-JS-6-MG1,-0.006620649,0.031234062,0.00222094,0.067575013,0.017422726,0.143686273,0.042408112,0.077011007,0.024318908,-0.038124867,-0.441144724,SP_2021,SPs
SL18-CC-12-FG3xSL18-OI-15-MG2,-0.002180985,0.043647715,0.028175452,0.116569724,0.004519758,0.418699468,0.274332806,0.202344964,0.025178878,0.3025164,0.501241291,SP_2021,SPs
SL18-CC-3-FG1xSL18-OI-7-MG2,0.006292268,0.024693073,0.019484826,0.048696221,0.002493076,0.165675832,0.224876993,0.059155479,0.062683016,0.141940409,0.136046831,SP_2021,SPs
SL18-CC-3-FG2xSL18-OD-6-MG1,-0.005059235,0.03229854,-0.008738922,0.067553645,0.006716861,0.201779241,0.000156396,-0.144701315,0.130794412,0.210486524,0.272264639,SP_2021,SPs
SL18-CC-3-FG2xSL18-OI-11-MG3,-0.005986081,0.009629101,0.001895786,0.025017697,0.006598585,0.07704452,0.207135969,0.357080999,0.05690919,0.088222821,-0.080644379,SP_2021,SPs
SL18-CC-3-FG3xSL18-JS-19-MG1,0.00117907,0.010048142,-0.000155573,0.037488529,0.004969352,0.136873038,0.330234991,0.008326701,0.136313849,0.304941785,0.345280073,SP_2021,SPs
SL18-CC-3-FG3xSL18-UCONN-S157-MG1,0.00588642,0.014741915,0.007333132,0.094854712,0.006756346,0.245717688,-0.04722302,0.002386932,0.030919303,0.231947978,0.460802477,SP_2021,SPs_used_GP_from_Farm
SL18-CC-3-FG3xSL18-UCONN-S157-MG2,0.00588642,0.014741915,0.007333132,0.094854712,0.006756346,0.245717688,-0.04722302,0.002386932,0.030919303,0.231947978,0.460802477,SP_2021,SPs_used_GP_from_Farm
SL18-CC-5-FG1xSL18-NC-2-MG1,-0.012886363,0.026744789,-0.004587204,0.051125236,-0.005298757,0.214643543,0.274813875,0.124200155,0.100334656,0.090148533,0.0199349,SP_2021,SPs
SL18-CC-5-FG1xSL18-OI-15-MG2,0.000703817,0.035828634,0.031853262,0.105807243,-0.00218204,0.389057707,0.239620555,0.063755838,0.10928623,0.341247251,0.372079615,SP_2021,SPs
SL18-CC-5-FG2xSA18-CB-10-MG1,0.004609141,0.071196751,-0.009781716,0.11709631,-0.000326941,0.351124656,0.350399973,-0.231639071,0.105082044,0.095627514,0.49785727,SP_2021,SPs
SL18-CC-5-FG2xSL18-JS-6-MG2,-0.002384126,0.059208637,-0.000794566,0.112960794,0.008241841,0.353350491,0.034664781,0.096978398,0.171575625,0.140803488,-0.03077764,SP_2021,SPs
SL18-CC-5-FG2xSL18-NC-9-MG2,0.002844834,0.01278618,-0.004441799,0.035383592,0.002037962,0.17963192,0.228705621,0.530391689,0.132025766,-0.022012343,-0.398767775,SP_2021,SPs
SL18-CC-5-FG3xSL18-JS-5-MG2,-0.003704411,-0.007112376,-0.00324484,-0.009604596,-0.021101416,0.099342839,-0.009773462,-0.045488152,0.064403919,0.211897824,0.189807619,SP_2021,SPs
SL18-CC-5-FG3xSL18-NC-2-MG1,-0.011311342,0.03343528,-0.001367047,0.06496014,-0.009094806,0.308441712,0.368547823,0.223975904,0.097192228,0.2304513,0.258396795,SP_2021,SPs
SL18-CC-5-FG3xSL18-NC-2-MG3,-0.006157804,0.031831457,0.000112563,0.067067869,-0.012118513,0.347748851,0.071475114,0.221369456,0.136046095,0.380837276,0.521154334,SP_2021,SPs
SL18-CC-6-FG1xSL18-OD-10-MG1,-0.007069757,-0.011435933,0.002068993,-0.011622138,-0.000373641,-0.042512977,-0.12404951,-0.331391965,-0.091057681,-0.21211583,-0.156411371,SP_2021,SPs
SL18-CC-6-FG2xSL18-OI-18-MG1,-0.020186374,-0.016806421,-0.027841866,-0.04270193,0.009558163,-0.1368161,-0.018706879,0.205445219,0.051468864,0.124508209,-0.547851471,SP_2021,SPs
SL18-CC-6-FG3xSL18-CC-2-MG6,-0.005895054,-0.011496943,0.005036105,-0.015022179,-0.002282515,0.010313933,0.022590291,-0.151891851,0.033352002,-0.06903151,-0.408393349,SP_2021,SPs
SL18-CC-6-FG3xSL18-CC-7-MG1,-0.007323116,-0.010914369,0.001835571,-0.013041778,-0.001649672,0.03853252,-0.044246807,-0.118809863,0.075168734,0.03264787,-0.305797195,SP_2021,SPs
SL18-CC-6-FG3xSL18-OI-18-MG1,-0.015870547,-0.036161628,-0.023603201,-0.076896883,0.010001165,-0.26663385,-0.10634806,0.114196428,0.02425114,-0.234940271,-1.181279949,SP_2021,SPs
SL18-CC-8-FG2xSL18-JS-5-MG3,0.003127437,-0.00126611,-0.002981741,0.000146046,-0.008845545,0.009448157,0.111345153,0.157905995,0.094266902,0.21650811,0.107923251,SP_2021,SPs
SL18-CC-9-FG1xSL18-OI-18-MG1,-0.015868317,-0.010438807,-0.02482056,-0.027305334,0.009626407,-0.135580945,-0.131016583,0.144051387,0.004410629,-0.03279573,-0.552433508,SP_2021,SPs
SL18-JS-16-FG1xSL18-CC-2-MG6,-0.005788228,-0.010467861,0.009692261,0.002596054,-0.003439816,0.014240004,-0.089959839,-0.063019475,-0.016709434,-0.088013064,-0.419797275,SP_2021,SPs
SL18-JS-16-FG1xSL18-CC-7-MG1,-0.007216289,-0.009885287,0.006491727,0.004576455,-0.002806972,0.04245859,-0.156796936,-0.029937487,0.025107297,0.013666316,-0.317201121,SP_2021,SPs
SL18-JS-16-FG1xSL18-OI-18-MG3,-0.012174214,-0.037060445,-0.003735817,-0.026914234,0.004970816,-0.126507533,0.02074796,0.318721268,-0.010173164,-0.175964363,-0.914206138,SP_2021,SPs
SL18-JS-16-FG1xSL18-OI-18-MG4,-0.01228786,-0.030519224,-0.003714732,-0.015861386,0.003933814,-0.112747776,-0.082585348,0.133911472,-0.038898381,-0.249401478,-0.894445684,SP_2021,SPs
SL18-JS-16-FG3xSL18-JS-9-MG3,-0.003210058,-0.064227171,0.003168217,-0.102771267,-0.004504019,-0.334419308,-0.412640567,-0.155810264,-0.051443138,-0.27729799,-0.433911908,SP_2021,SPs
SL18-JS-19-FG3xSL18-LD-1-MG3,0.001539444,-0.02983348,-0.013293574,-0.102293901,0.009620158,-0.360088133,-0.1369303,0.297909858,-0.046117053,0.058865238,0.269792329,SP_2021,SPs
SL18-JS-19-FG3xSL18-OI-7-MG2,0.003853533,-0.018682035,0.028413374,-0.026199112,-0.002651192,-0.077506617,0.047475685,0.059829755,0.023343249,0.056849658,0.114893516,SP_2021,SPs
SL18-JS-19-FG5xSL18-OI-4-MG1,-0.009849809,-0.025088114,-0.003538526,-0.056206646,0.007945461,-0.190686527,-0.131008779,0.22083911,-0.018023952,-0.002746538,-0.313054887,SP_2021,SPs
SL18-JS-5-FG1xSL18-CC-7-MG1,-0.005388103,-0.024834612,0.000202647,-0.035491973,-0.012306167,-0.062344199,-0.371447877,-0.17634867,-0.05022185,-0.147457404,-0.464456609,SP_2021,SPs
SL18-JS-5-FG1xSL18-JS-11-MG3,-0.002025315,-0.055038733,0.001989714,-0.095888262,-0.017355785,-0.322748793,-0.262468538,-0.095877824,-0.116561674,-0.219656242,-0.35118094,SP_2021,SPs
SL18-JS-5-FG1xSL18-OI-18-MG4,-0.010459673,-0.045468548,-0.010003812,-0.055929814,-0.005565381,-0.217550565,-0.297236289,-0.012499712,-0.114227528,-0.410525197,-1.041701172,SP_2021,SPs
SL18-JS-5-FG2xSL18-CC-2-MG6,-0.001250322,-0.007872099,0.00054518,-0.009741127,-0.008549497,-0.010990399,-0.021946332,-0.165682213,0.003808711,-0.00068549,0.053831828,SP_2021,SPs
SL18-JS-5-FG2xSL18-CC-7-MG1,-0.002678384,-0.007289526,-0.002655354,-0.007760726,-0.007916654,0.017228187,-0.08878343,-0.132600224,0.045625443,0.10099389,0.156427982,SP_2021,SPs
SL18-JS-5-FG2xSL18-CC-7-MG2,-0.00163671,-0.010551363,-0.001789997,-0.015046693,-0.005937474,-0.029145185,-0.025284972,-0.057602655,0.02528701,-0.011254774,-0.052957666,SP_2021,SPs
SL18-JS-5-FG2xSL18-OI-11-MG2,0.004237959,-0.025530391,0.017836569,-0.053455983,-0.0069487,-0.226310857,0.120152459,0.141262716,0.079179648,0.011378163,0.108188783,SP_2021,SPs
SL18-JS-6-FG2xSL18-NC-2-MG1,-0.011147626,0.037884258,-0.003106374,0.07445971,0.005044459,0.22287553,0.163676793,0.134107112,0.077277782,0.045125964,-0.025519742,SP_2021,SPs
SL18-JS-6-FG2xSL18-NC-2-MG3,-0.005994088,0.036280435,-0.001626764,0.07656744,0.002020752,0.262182669,-0.133395917,0.131500664,0.116131649,0.19551194,0.237237797,SP_2021,SPs
SL18-JS-9-FG3xSL18-JS-5-MG2,-0.001568683,-0.060954054,-0.00596221,-0.106605868,-0.015088719,-0.296475373,-0.648638877,0.063158466,-0.07575573,-0.265703293,-0.824475187,SP_2021,SPs
SL18-JS-9-FG3xSL18-NL-2-MG1,-0.001510967,-0.068964108,-0.001960639,-0.110835538,-0.00181773,-0.369240417,-0.498954732,0.139056707,-0.006917241,-0.331781526,-0.947828597,SP_2021,SPs
SL18-LD-13-FG2xSL18-OD-3-MG1,0.006109677,-0.045178043,0.021840821,-0.047555369,0.004667302,-0.159920351,-0.234015001,-0.048927626,-0.037022216,0.199226088,0.800661759,SP_2021,SPs
SL18-NC-1-FG1xSL18-NL-6-MG3,0.000562791,-0.025498682,0.028104616,-0.011435764,-0.007673334,-0.060773352,-0.142441688,-0.166733506,-0.05950274,-0.261863517,-0.680319789,SP_2021,SPs
SL18-NC-10-FG1xSL18-OI-11-MG4,-0.007319815,-0.035968033,-0.010014503,-0.072034851,-0.00627957,-0.27701702,0.069281754,0.073940527,-0.003089925,-0.183289553,-0.300435992,SP_2021,SPs
SL18-NC-12-FG2xSL18-OD-6-MG2,-0.008703216,-0.024790655,-0.00502296,-0.041663318,0.000738774,-0.10065684,-0.360519557,0.127497905,0.043831464,-0.077102868,-0.428587249,SP_2021,SPs
SL18-NC-15-FG1xSL18-OD-10-MG2,-0.004587561,-0.002256331,-0.003407525,0.005595588,-0.002530198,0.035791754,0.003819388,0.078010365,0.030205249,0.141095123,0.382600045,SP_2021,SPs
SL18-NC-15-FG2xSL18-OI-11-MG2,0.000356168,-0.010589445,0.012962446,-0.026021753,-0.002151842,-0.130514507,0.083256023,0.197362077,0.100265537,0.149520874,0.396749061,SP_2021,SPs
SL18-NL-10-FG2xSL18-OI-11-MG1,-0.000436864,-0.007377261,0.013376737,-0.039587251,-0.000157152,-0.154599997,-0.065743482,0.129577357,0.023841284,-0.10298528,-0.254491056,SP_2021,SPs
SL18-OI-11-FG3xSL18-NC-2-MG1,-0.018761621,0.048801432,0.008661556,0.0979051,-0.00536537,0.375134001,0.136761161,0.322679982,0.056692804,0.451600175,1.008576221,SP_2021,SPs
SL18-OI-17-FG1xSL18-NC-2-MG3,0.005509154,0.023050391,-0.001924288,0.045839091,-0.006792368,0.208629203,-0.44472923,0.046536932,0.055541585,0.180932257,0.210381103,SP_2021,SPs
SL18-SF-13-FG2xSL18-NC-2-MG1,-0.019125163,0.056859812,0.001266151,0.120702659,-0.000888166,0.44057715,0.489356437,0.509438356,0.111914121,0.519424635,1.236516889,SP_2021,SPs
SL18-SF-13-FG2xSL18-NC-2-MG3,-0.013971625,0.055255989,0.002745761,0.122810388,-0.003911873,0.479884289,0.192283728,0.506831908,0.150767988,0.66981061,1.499274428,SP_2021,SPs
SL18-SF-13-FG2xSL18-UCONN-S2-MG3,-0.005249842,0.056615617,-0.013893172,0.083874931,0.002876502,0.266807741,0.102541192,0.097010886,0.03209505,0.271511689,0.961467549,SP_2021,SPs_used_GP_from_Farm
SL18-SF-13-FG2xSL18-UCONN-S5-MG1,0.006330598,0.049897124,-0.003001136,0.126671752,0.004320976,0.403312419,0.69736529,0.506668012,0.091760452,0.624071794,1.428237568,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S142-FG1xSL18-OI-15-MG1,0.013222123,0.007670352,0.044356511,0.10713104,0.000374597,0.386464305,-0.154447364,-0.161055006,0.025027366,0.106095117,0.715381348,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S142-FG1xSL18-OI-17-MG3,-0.012006307,0.008751043,0.001169937,0.01886489,-0.000259798,0.105789931,-0.247061059,-0.1269434,-0.061313222,-0.017300357,0.180384111,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S142-FG2xSL18-OI-15-MG1,0.013222123,0.007670352,0.044356511,0.10713104,0.000374597,0.386464305,-0.154447364,-0.161055006,0.025027366,0.106095117,0.715381348,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S142-FG3xSL18-OI-15-MG1,0.013222123,0.007670352,0.044356511,0.10713104,0.000374597,0.386464305,-0.154447364,-0.161055006,0.025027366,0.106095117,0.715381348,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S157-FG2xSL18-OI-17-MG3,0.005237687,0.008973946,0.000965811,0.055670536,0.002867395,0.12083247,-0.094109322,0.050013136,-0.079618098,0.111219036,0.253247207,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S2-FG1xSL18-NC-2-MG3,-0.001897324,0.035951185,-0.024488737,0.031610621,-0.001442789,0.121614192,-0.361471021,-0.082221648,0.00077807,0.032009496,0.332074595,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S2-FG3xSL18-NC-2-MG3,-0.001897324,0.035951185,-0.024488737,0.031610621,-0.001442789,0.121614192,-0.361471021,-0.082221648,0.00077807,0.032009496,0.332074595,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S57-FG2xSL18-OI-11-MG1,0.012272147,-0.001587297,0.010939801,0.004176523,-0.007607803,0.117637528,0.130256357,-0.011194392,0.033299614,0.03532029,-0.067517131,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S57-FG2xSL18-OI-11-MG3,0.013759157,-0.01834831,0.010949655,-0.021915731,-0.007607319,0.039912367,0.043714399,0.157397885,0.000189367,-0.073622174,-0.401052784,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S57-FG3xSL18-OI-11-MG3,0.013759157,-0.01834831,0.010949655,-0.021915731,-0.007607319,0.039912367,0.043714399,0.157397885,0.000189367,-0.073622174,-0.401052784,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S78-FG1xSL18-OI-11-MG2,0.009646805,-0.019313835,-0.011402016,-0.056633591,-0.005692736,-0.21633193,0.036467086,0.005111636,0.061544152,-0.090606631,-0.193268229,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S94-FG2xSL18-OI-15-MG1,0.043765207,0.024488587,0.072716993,0.171197382,-0.010530112,0.55934909,0.304005995,-0.212682687,0.016080623,0.106659828,0.574014268,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S94-FG2xSL18-OI-17-MG3,0.018536777,0.025569278,0.029530419,0.082931232,-0.011164507,0.278674715,0.2113923,-0.178571081,-0.070259966,-0.016735646,0.039017031,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S94-FG3xSL18-OI-15-MG1,0.043765207,0.024488587,0.072716993,0.171197382,-0.010530112,0.55934909,0.304005995,-0.212682687,0.016080623,0.106659828,0.574014268,SP_2021,SPs_used_GP_from_Farm
SL18-UCONN-S94-FG3xSL18-OI-17-MG3,0.018536777,0.025569278,0.029530419,0.082931232,-0.011164507,0.278674715,0.2113923,-0.178571081,-0.070259966,-0.016735646,0.039017031,SP_2021,SPs_used_GP_from_Farm
