"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","Indiv"
"grm4._840",0.0524723424665062,-0.000215534369568153,0.00510626243639207,0.0499447236110647,0.000529974364452635,0.237982276697589,"SA18-CB-5-FG6xSL18-CC-6-MG2"
"grm4._841",-0.147525290249319,-0.00348359405942481,-0.0316890550883276,0.0102944894763416,-0.00113124680459326,0.169536737965838,"SL18-JS-19-FG3xSL18-OI-17-MG1"
"grm4._842",0.174683423653896,-0.000697105978969506,0.0281270746898526,-0.0194346509995983,-0.00352601116145501,-0.156464160563707,"SL18-OI-17-FG4xSL18-CC-7-MG1"
"grm4._843",-0.0503473117159592,0.00650753230553635,-0.0081527339964319,-0.0036701009613485,-0.0026199854425998,-0.0750340540592069,"SL18-OI-17-FG1xSL18-OI-4-MG1"
"grm4._844",-0.0312900399170941,0.009360075834563,-0.0129380481963594,-0.0683979032824527,7.45345192118483e-05,-0.0384443900931155,"SL18-CC-6-FG2xSL18-OI-11-MG4"
"grm4._845",-0.00397222675607443,-0.011127818681835,0.00400537664188061,0.0325579113283016,0.000647391715660127,0.0483733121944634,"SL18-JS-9-FG3xSA18-CB-10-MG1"
"grm4._846",0.122426505026047,-0.0120321613106218,0.0415326525310822,-0.0354586573838601,-0.00373339031526159,0.104265873917829,"SL18-OI-6-FG3xSL18-JS-6-MG1"
"grm4._847",0.133900871077877,0.00311501290687759,0.0279716608353488,-0.0437912098478901,-0.000484877627294478,-0.0417187951881132,"SL18-SF-13-FG2xSL18-JS-11-MG3"
"grm4._848",-0.131109880722171,0.012146495299469,-0.0287004176878903,-0.00910618854988298,-0.00257526263811238,0.325896599439963,"SL18-JS-19-FG3xSL18-LD-13-MG3"
"grm4._849",0.237972841638878,-0.00459604124567882,0.0403031707805776,-0.0163166490693553,0.000431752704353427,0.0301561084316072,"SA18-CB-2-FG3xSL18-CC-2-MG5"
"grm4._850",0.313695139475686,-0.00998504049722423,0.0592716066566999,0.0315897512117269,0.000505667143137695,0.114853809919119,"SA18-CB-9-FG1xSL18-OI-7-MG3"
"grm4._851",0.0345044025788525,-0.000335770184254595,0.0064990681474038,-0.00345998382644447,0.000972825673611013,-0.0899169860177259,"SL18-CC-3-FG1xSL18-OI-16-MG2"
"grm4._852",-0.26746563913522,-0.00244310981808395,-0.0535061326439229,0.0393911933218433,0.00364141182777521,0.203273275740471,"SL18-CC-8-FG1xSL18-NC-8-MG2"
"grm4._853",0.257279349734887,-0.000520241284827953,0.0463555135660846,-0.0617194473290026,0.000677959923320002,-0.197107194340259,"SL18-SF-13-FG2xSA18-CB-2-MG3"
"grm4._854",0.0797726434607985,0.00276566344502502,0.0112887826133668,-0.033779149107021,0.000106915054846267,-0.0840144572120839,"SL18-SF-13-FG2xSL18-JS-9-MG2"
"grm4._855",0.0346372541431836,-0.00973208609205284,0.0105301728794304,0.0894584462609141,-0.000323946470136571,0.13416772533874,"SL18-JS-19-FG2xSA18-CB-10-MG3"
"grm4._856",-0.134335126032793,0.00635872869904776,-0.033047651224476,-0.0298057737682275,0.000866835378489708,0.0252870088116552,"SL18-CC-6-FG1xSL18-JS-5-MG2"
"grm4._857",0.16408611724648,0.0141351005504689,0.0341563412307267,-0.0639501485040816,-0.00636868941606099,-0.554653880021634,"SL18-CC-12-FG2xSL18-LL-9-MG4"
"grm4._858",-0.0030677490103889,0.00582272140030922,0.00699925851843561,0.046718046050402,0.00226375387981347,0.00855556862770751,"SL18-NL-3-FG1xSL18-OI-7-MG3"
"grm4._859",-0.0312252382740395,-0.00429343229260768,0.00599173808144261,-0.019127972304834,0.00163814971640936,0.251843304511176,"SL18-NL-5-FG1xSL18-OI-14-MG1"
"grm4._860",-0.189253315562525,-0.00231079074411364,-0.0314453970881669,-0.0545886755410181,0.00245790882966233,0.0632787168563851,"SL18-NC-8-FG1xSL18-NL-7-MG2"
"grm4._861",-0.187022356794766,0.00184764948397028,-0.0320641983335742,0.0293759910554195,0.00174462542695206,0.212509817285116,"SL18-JS-5-FG2xSL18-OI-5-MG3"
"grm4._862",0.190664590025251,-0.0011843128939341,0.0353163196293965,-0.00737150173280105,-0.00136471260306654,-0.0709573467772753,"SL18-CC-10-FG4xSL18-NC-2-MG2"
"grm4._863",-0.221985124052975,0.00994016888295553,-0.0381430682262803,-0.0338214660734815,0.0014460448218883,-0.0496603964642526,"SL18-NC-5-FG3xSL18-OI-2-MG2"
"grm4._864",-0.18778069612479,0.0150706631097968,-0.0284000732695497,-0.0926359057608821,0.00239582110755169,-0.033553848128746,"SL18-OI-16-FG2xSL18-OI-18-MG1"
"grm4._865",-0.104256306067464,0.00245462164598449,-0.0247347783464489,-0.0377096451261312,0.000747170730201061,0.0271557651769398,"SL18-CC-1-FG2xSL18-NC-11-MG2"
"grm4._866",0.0187674323626442,0.00246622147898373,-0.00107304387278809,-0.0135754385417005,-0.000198122498302921,-0.197093717493738,"SL18-CC-12-FG3xSL18-NC-11-MG2"
"grm4._867",0.0455514051667488,0.00328634468833813,0.0138118672618347,0.071078935896234,-0.00111388500519302,-0.00256408250736592,"SA18-CB-7-FG1xSL18-LD-1-MG1"
"grm4._868",-0.127026178377631,0.00261613395386883,-0.0252155993794465,0.0406057994408378,0.00244472014238891,-0.099173086197097,"SL18-NC-10-FG3xSA18-CB-3-MG2"
"grm4._869",1.9867001435742e-16,0,1.69382845234098e-17,0,-2.82375717375223e-19,7.22011330764446e-16,"SL18-OI-15-FGxSL18-ME-MG1"
"grm4._870",0,0,0,0,-1.05082812782595e-18,4.70039529857748e-16,"SL18-NL-7-FG3xSL18-OI-15-MG3"
"grm4._1.1",0.461774856049482,0.00741518028353225,0.165934331898136,-0.016852775759858,0.0720792214037573,-0.0458086401128012,"SA18-CB-10-FG1xSL18-SF-19-MG2"
"grm4._2.1",-0.138830371522279,0.00469660676524879,-0.0340827363320184,0.00578318971537824,0.00322885366283058,0.0935735490920763,"SL18-LD-10-FG1xSL18-OI-4-MG1"
"grm4._3.1",0.241673742531594,0.00203801995358764,0.123177294934208,-0.0214048219503326,-0.00831878334553707,-0.38786081753318,"SL18-NL-6-FG1xSL18-OI-11-MG2"
"grm4._4.1",0.471970895101778,0.0142595029867472,0.215777536455206,-0.02417122961609,0.00715270689646191,-0.512691179341645,"SL18-NL-6-FG1xSL18-OI-14-MG2"
"grm4._5.1",0.679529906031462,0.00848435079909377,0.275393738987559,-0.0557451737087852,0.014885538843136,-0.394067531612478,"SL18-NL-6-FG1xSL18-OI-15-MG1"
"grm4._6.1",0.335077006033912,0.0119160787232786,0.11930101523744,0.0166734892044311,-0.0658302042071349,-0.415681737882106,"SL18-NL-6-FG1xSL18-OI-16-MG1"
"grm4._7.1",0.460618440215748,0.00280180690701464,0.203754672556699,-0.00903677076223111,0.0254507931642335,-0.167159871655782,"SL18-NL-6-FG1xSL18-SF-17-MG1"
"grm4._8.1",0.54109877697874,0.0035620409940454,0.20933139077814,-0.0180277254929695,0.00727921945616753,-0.353857730216669,"SL18-NL-6-FG1xSL18-SF-19-MG2"
"grm4._9.1",0.230232566957607,0.00315074526033158,0.156356909953107,-0.0548085163738018,0.0648271140717117,0.00378479903401295,"SL18-LD-10-FG2xSA18-CB-7-MG2"
"grm4._10.1",-0.371131657020717,-0.0121286529343519,-0.116653994486522,-0.0542564120327393,-0.030740791119723,0.0111445878142215,"SL18-LD-10-FG2xSL18-NL-3-MG2"
"grm4._11.1",0.304003157489806,0.0110591060870388,0.0777843306075089,-0.0213571584881758,0.0201637431426747,-0.19520985475565,"SL18-NL-9-FG2xSA18-CB-7-MG1"
"grm4._12.1",-0.0712755517164503,-0.00449802455434389,-0.0305177838481351,0.00223631151602424,-0.0604592281363522,-0.135232649183834,"SL18-NL-9-FG2xSL18-SF-19-MG1"
"grm4._13.1",0.428363798449547,0.0113647572068664,0.119624886785401,0.00478497712487646,0.0160811132953633,-0.103379797391634,"SL18-OI-11-FG1xSL18-SF-15-MG2"
"grm4._14.1",0.317480180120622,0.00578908615341533,0.101887900537554,0.00609176486922636,0.0172379773744587,-0.00236285721370336,"SL18-OI-15-FG1xSA18-CB-2-MG3"
