"","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter","Indiv"
"grm4._832",-0.266732186790398,-0.393775298093032,-0.0690218191272901,-0.52712353010011,-0.231368878929833,"SL18-NC-15-FG3xSL18-CC-1-MG2"
"grm4._833",0.158530608663745,0.376733814484523,0.0313849234571251,0.348976447565921,0.18679363431065,"SL18-SF-17-FG2xSL18-NC-12-MG1"
"grm4._834",0.196037019825171,0.0854881833798336,-0.0961991512087537,-0.432294877154336,-0.220748057739968,"SL18-LL-9-FG2xSA18-CB-5-MG3"
"grm4._835",0.602917613715024,-0.193618900581263,0.114837034166019,0.923798395600323,0.248540029933758,"SL18-SF-17-FG2xSA18-CB-7-MG3"
"grm4._836",0.252117375845653,-0.434226494081105,0.132983474201839,-0.136925506049824,-0.0123936830114897,"SA18-CB-4-FG6xSL18-JS-6-MG3"
"grm4._837",-0.0976542870578335,-0.150103543936142,-0.0240245981789725,-0.388638155225632,-0.198666100547562,"SL18-CC-3-FG1xSL18-JS-11-MG2"
"grm4._838",0.396822371874251,0.0426982267152601,0.0609455262761575,-0.152342783453329,0.00783781663245305,"SA18-CB-5-FG6xSL18-CC-6-MG2"
"grm4._839",-0.0273548929426736,0.0968108150647443,-0.0860967564416761,-0.100806409555951,-0.0342613016389687,"SL18-JS-19-FG3xSL18-OI-17-MG1"
"grm4._840",-0.155778023466878,-0.0775218968696675,-0.0215371934081654,0.235549407236073,0.202755123550355,"SL18-OI-17-FG4xSL18-CC-7-MG1"
"grm4._841",-0.337873395744521,0.0585437724968298,-0.034781007861917,0.091967266068017,0.0684228166620687,"SL18-OI-17-FG1xSL18-OI-4-MG1"
"grm4._842",0.0378500885957177,0.229358492671855,0.0207281739743535,-0.349668684273198,0.0543724708159283,"SL18-CC-6-FG2xSL18-OI-11-MG4"
"grm4._843",0.0131858677423374,-0.195796658684007,-0.0159986524193643,-0.181473329216103,-0.232495364314808,"SL18-JS-9-FG3xSA18-CB-10-MG1"
"grm4._844",0.0347241924329277,0.157001030013227,0.00972839744998152,0.00360576051365668,0.0760097550985753,"SL18-OI-6-FG3xSL18-JS-6-MG1"
"grm4._845",0.234641332509284,0.318523753320755,0.0391555063880692,0.646044295798876,0.297723125149156,"SL18-SF-13-FG2xSL18-JS-11-MG3"
"grm4._846",-0.188230086532919,0.0810406592060143,-0.0109562551460402,0.272865824169114,0.134223715857019,"SL18-JS-19-FG3xSL18-LD-13-MG3"
"grm4._847",0.156394981782081,-0.420083293936884,0.036938909819692,0.315882201120096,0.14199863364689,"SA18-CB-2-FG3xSL18-CC-2-MG5"
"grm4._848",0.33718870559297,-0.135370300408054,0.0252192207325075,0.190903784847118,0.0950042945131568,"SA18-CB-9-FG1xSL18-OI-7-MG3"
"grm4._849",0.162754574647297,0.150583109535799,-0.00132041606424155,-0.0643100053261538,0.0182576994352615,"SL18-CC-3-FG1xSL18-OI-16-MG2"
"grm4._850",-0.270379810158489,-0.296379413513305,-0.0690931406035297,-0.429602161937544,-0.209049555508781,"SL18-CC-8-FG1xSL18-NC-8-MG2"
"grm4._851",0.418732085973344,0.0781322681593158,0.0691179240956833,0.576418696076549,0.226425160854981,"SL18-SF-13-FG2xSA18-CB-2-MG3"
"grm4._852",-0.0399557423537295,0.121179667407454,0.0032661373621087,0.254690165492177,0.126309784484912,"SL18-SF-13-FG2xSL18-JS-9-MG2"
"grm4._853",-0.026177913049596,-0.374518524241191,-0.00811341934673782,-0.32017081573101,-0.252771657637472,"SL18-JS-19-FG2xSA18-CB-10-MG3"
"grm4._854",-0.251637176976897,-0.434665811492357,-0.0661945106907093,-0.204853214058605,-0.144505998776182,"SL18-CC-6-FG1xSL18-JS-5-MG2"
"grm4._855",0.165765580781764,0.219565434879872,0.0437142468307618,0.425852272110884,0.152535020053873,"SL18-CC-12-FG2xSL18-LL-9-MG4"
"grm4._856",0.0199939175096426,-0.167517780387387,0.0160337207006638,-0.118129554562598,0.0169323278347249,"SL18-NL-3-FG1xSL18-OI-7-MG3"
"grm4._857",-0.134475303827752,-0.0691946371863773,0.0374444820690797,0.272526796844003,0.0686005641427141,"SL18-NL-5-FG1xSL18-OI-14-MG1"
"grm4._858",-0.0610251608343171,0.0891477401995527,-0.031559384993442,-0.315014537286679,-0.139004560280209,"SL18-NC-8-FG1xSL18-NL-7-MG2"
"grm4._859",-0.0624839973116412,0.00285827960939849,-0.0334406206496646,-0.198441350713408,-0.151776052462595,"SL18-JS-5-FG2xSL18-OI-5-MG3"
"grm4._860",0.13240496687513,0.422675329608048,0.0490314301941839,-0.00403569699899626,0.0517474521873827,"SL18-CC-10-FG4xSL18-NC-2-MG2"
"grm4._861",-0.276573107847774,-0.134917388239462,-0.0597510887059917,-0.390413201598797,-0.214190551632043,"SL18-NC-5-FG3xSL18-OI-2-MG2"
"grm4._862",-0.296814204089862,-0.11871355120436,-0.0175731867134091,-0.706941755539758,-0.139213245349204,"SL18-OI-16-FG2xSL18-OI-18-MG1"
"grm4._863",-0.186549960754163,-0.159129172122254,-0.0262480313095338,-0.263960941409062,-0.104263011299689,"SL18-CC-1-FG2xSL18-NC-11-MG2"
"grm4._864",-0.048125707253538,-0.105416782215378,-0.00772685420149783,-0.228963913039276,-0.115194723139921,"SL18-CC-12-FG3xSL18-NC-11-MG2"
"grm4._865",0.498950059236214,0.261560515175705,-0.0243276295329297,0.791782571767718,0.212878318307969,"SA18-CB-7-FG1xSL18-LD-1-MG1"
"grm4._866",-0.167516985425285,-0.258504776037413,-0.0538409746751935,-0.13309558446187,-0.175790060401059,"SL18-NC-10-FG3xSA18-CB-3-MG2"
"grm4._867",-6.67784022838304e-15,-2.56970964786574e-16,1.20090639020802e-16,-2.544697637554e-14,3.34320079469252e-15,"SL18-OI-15-FGxSL18-ME-MG1"
"grm4._868",9.36450140823905e-16,7.26923475466632e-16,-4.12620337872514e-16,-7.53697970160339e-15,3.8047462689495e-16,"SL18-NL-7-FG3xSL18-OI-15-MG3"
"grm4._1.1",0.0963080945612563,-0.41691752488294,0.0482696276705468,0.822976690165934,0.165971832535695,"SA18-CB-10-FG1xSL18-SF-19-MG2"
"grm4._2.1",-0.116535064076908,0.29411496425962,-0.149590146109546,-0.376087645069777,0.0444348063820432,"SL18-LD-10-FG1xSL18-OI-4-MG1"
"grm4._3.1",0.0610516117162697,0.0258400390159501,0.0453762619133882,0.196446081809525,0.143502077935789,"SL18-NL-6-FG1xSL18-OI-11-MG2"
"grm4._4.1",0.18171679733721,0.125013168289012,0.0340966857093676,0.38113103721102,0.0930644065070005,"SL18-NL-6-FG1xSL18-OI-14-MG2"
"grm4._5.1",0.0443435889516077,-0.126773497365789,0.0290684075836884,0.543445050712409,0.231064977843947,"SL18-NL-6-FG1xSL18-OI-15-MG1"
"grm4._6.1",-0.331233170817172,-0.25664571976583,-0.0275231077712293,0.147853614683082,-0.0966970446078401,"SL18-NL-6-FG1xSL18-OI-16-MG1"
"grm4._7.1",0.0614481514310424,-0.0774184607221498,-0.0341120088583374,0.645464378295365,0.258094351374289,"SL18-NL-6-FG1xSL18-SF-17-MG1"
"grm4._8.1",0.0366089739180002,-0.0291168516648247,0.0375137472455378,0.57799490100662,0.367848810093311,"SL18-NL-6-FG1xSL18-SF-19-MG2"
"grm4._9.1",0.0308399200285368,-0.564700005661474,0.034814089467529,0.112133732669426,0.00494421852089985,"SL18-LD-10-FG2xSA18-CB-7-MG2"
"grm4._10.1",-0.635876916578289,-0.55210525227587,-0.0661475591609652,0.0668148810610758,-0.189389904482884,"SL18-LD-10-FG2xSL18-NL-3-MG2"
"grm4._11.1",-0.581236079304892,-0.470703366059284,-0.0463367449973291,-0.778425638696173,-0.600237948602111,"SL18-NL-9-FG2xSL18-SF-19-MG1"
"grm4._12.1",-0.0608099043361549,0.218676439086491,0.0072415212790103,1.09305348373987,0.548213277423713,"SL18-OI-11-FG1xSL18-SF-15-MG2"
"grm4._13.1",0.252269834550089,-0.23187827280964,-0.0497875121652848,-0.271819073644744,-0.160310865187944,"SL18-OI-15-FG1xSA18-CB-2-MG3"
"grm4._14.1",0.130399938834276,0.0689594184796359,0.0489477079619152,-0.111227135502931,-0.0196328839034113,"SL18-OI-15-FG1xSL18-NL-5-MG1"
"grm4._15.1",-0.0816317115752168,0.0529301787135736,-0.0679403394853226,0.906087050002762,0.258669450793469,"SL18-OI-15-FG1xSL18-SF-15-MG1"
"grm4._16.1",-0.215517964169258,-0.533769064787719,-0.0935210183184551,-0.35775333573211,-0.481486898134735,"SL18-OI-16-FG3xSA18-CB-4-MG3"
"grm4._17.1",-0.108446036638292,-0.175417359755517,-0.0773764518892222,-0.900227660973931,-0.758959179780864,"SL18-OI-16-FG3xSA18-CB-5-MG3"
"grm4._18.1",-0.435883103064981,-0.168321704968453,-0.0819667778797348,-0.254270765765152,-0.336102381945941,"SL18-LD-13-FG2xSL18-LD-13-MG2"
"grm4._19.1",-0.582239040004971,-0.178197673865161,-0.142058110296482,0.225300712682907,-0.320941149172275,"SL18-OI-16-FG3xSL18-LD-3-MG2"
"grm4._20.1",-0.222929678167211,-0.00310593693514317,-0.111384107852485,-0.786741241429032,-0.527911672429378,"SL18-OI-16-FG3xSL18-NL-6-MG1"
"grm4._21.1",-0.40524566485107,-0.304133840452802,-0.0160668419969612,0.541371297563733,-0.0861698776029293,"SL18-OI-16-FG3xSL18-SF-17-MG2"
"grm4._22.1",-0.262669955084575,0.13061296699468,-0.0172151396189948,0.182409500726666,0.239061432273893,"SL18-OI-17-FG1xSL18-SF-13-MG2"
"grm4._23.1",0.0804163338539918,0.224804825093236,-0.0987412503762903,0.577281517809152,0.322430273417643,"SL18-OI-17-FG2xSL18-SF-17-MG2"
"grm4._24.1",-0.176303894356263,-0.191220534804382,0.0396416500923897,-0.347818066412282,-0.148063717959074,"SL18-OI-18-FG1xSL18-OI-9-MG3"
"grm4._25.1",0.330862038041163,-0.197714544577424,0.0845314852751521,-0.00763161275715953,0.0835579072194813,"SL18-OI-18-FG2xSA18-CB-7-MG1"
"grm4._26.1",-0.328942803966425,0.0294806766674399,-0.0354664793122354,0.172511961950804,0.20826674816353,"SL18-OI-18-FG2xSL18-LD-10-MG1"
"grm4._27.1",-0.634342429835944,0.11307877637967,-0.0532517599758925,0.0239613181310606,0.0362737784535106,"SL18-OI-18-FG2xSL18-LD-9-MG1"
"grm4._28.1",-0.533690319736236,-0.236515222356673,-0.0497863079775133,-0.755257316296669,-0.42514145045147,"SL18-OI-18-FG2xSL18-NL-2-MG2"
"grm4._29.1",-0.325034296409596,0.136197520394089,-0.0542481991116318,-0.173346586652794,-0.0983255012883008,"SL18-OI-18-FG2xSL18-LD-2-MG3"
"grm4._30.1",-0.217645701876092,0.39908586050797,-0.113595618239821,-0.235228655705768,0.0191519893738628,"SL18-OI-18-FG3xSL18-LL-9-MG1"
"grm4._31.1",0.117949481119388,0.219946439897188,0.045988578964081,0.164909291681757,0.068348768592407,"SL18-OI-18-FG3xSL18-OI-7-MG1"
"grm4._32.1",0.292790273870721,-0.177665696775233,-0.0540093280124616,-0.33232504266301,-0.187210777089294,"SL18-OI-18-FG5xSA18-CB-4-MG3"
"grm4._33.1",-0.197116539011732,0.120796715355238,-0.0550945581103045,-0.0554404082846119,-0.0967211994870049,"SL18-OI-18-FG5xSL18-LD-2-MG1"
"grm4._34.1",-0.0250418088132426,0.0274469829028752,-0.022379369937913,0.705860123577345,0.260991456066374,"SL18-OI-18-FG5xSL18-SF-15-MG2"
"grm4._35.1",0.540200351136529,-0.239106733515813,0.0253053699213411,-0.506784898999465,-0.252558399003468,"SL18-OI-18-FG6xSA18-CB-1-MG2"
"grm4._36.1",0.333132431127654,0.389570368600576,-0.0960748094565493,-0.768304103718446,-0.1556674368236,"SL18-OI-18-FG6xSL18-NL-6-MG1"
"grm4._37.1",0.268484489713979,0.581181228685605,-0.0578948108392955,0.321809579169213,0.26580296053311,"SL18-OI-2-FG2xSL18-LD-1-MG2"
"grm4._38.1",-0.717215345805511,-0.34241655710887,-0.139324293817225,-0.103201101225577,-0.265158186143298,"SL18-LD-1-FG1xSL18-NL-2-MG2"
"grm4._39.1",-0.417050653750375,-0.0804613575889235,-0.0738961082068513,-0.416497532151098,-0.331503212662194,"SL18-OI-2-FG3xSL18-NL-9-MG1"
"grm4._40.1",-0.230077770670769,-0.0170059605021497,-0.0798108290098994,0.329812323499964,-0.106428744018649,"SL18-OI-2-FG3xSL18-SF-17-MG1"
"grm4._41.1",0.490730315688289,0.0812315107103799,0.0201581223663779,-0.105710692465858,-0.104184042562795,"SL18-OI-6-FG1xSA18-CB-2-MG1"
"grm4._42.1",0.11979186736243,-0.0988933237158488,-0.10444715009881,0.115729414525474,-0.121451437854089,"SL18-OI-6-FG1xSA18-CB-4-MG1"
"grm4._43.1",-0.0815964320588181,-0.00160878894310232,-0.0581269571078235,-0.341239596404779,-0.494263900758583,"SL18-OI-6-FG1xSL18-LD-13-MG2"
"grm4._44.1",-0.0107492181718201,0.240056746108441,-0.0366309517026525,0.653071568579861,0.0485205333831762,"SL18-OI-6-FG1xSL18-LD-2-MG1"
"grm4._45.1",-0.152853530374511,0.233129736853317,-0.0616113657987221,0.543810218565631,-0.025600006834709,"SL18-OI-6-FG1xSL18-LD-5-MG1"
"grm4._46.1",-0.523476905776404,-0.0384537373357576,-0.0754010289607919,-0.368880083913586,-0.108167502140821,"SL18-LD-1-FG1xSL18-OI-18-MG1"
"grm4._47.1",0.200385461281195,0.231923285906698,-0.0182990335784672,0.289723787757005,-0.0100423383780539,"SL18-OI-6-FG1xSL18-NL-9-MG1"
"grm4._48.1",0.116650001261365,0.200836597348781,-0.0262536775541607,1.02587162353363,0.250585467354843,"SL18-OI-6-FG1xSL18-SF-15-MG1"
"grm4._49.1",-0.0467318881711382,0.0345048343005872,-0.0464775219018279,-0.123791702619305,-0.360968387420289,"SL18-OI-6-FG1xSL18-SF-19-MG1"
"grm4._50.1",0.304252138788246,-0.186254275365391,0.0415322072531236,-0.483407556885738,-0.136094916781951,"SL18-OI-7-FG3xSA18-CB-2-MG3"
"grm4._51.1",-0.283926581628376,0.0832836544143845,-0.0360768943421935,0.301496901671074,0.239020915257886,"SL18-OI-9-FG1xSL18-LL-9-MG2"
"grm4._52.1",-0.311881060270045,0.313148616180501,-0.098363712325876,0.0207426341848879,-0.00652831420785072,"SL18-SF-13-FG1xSL18-LL-9-MG3"
"grm4._53.1",0.212231608660615,-0.144744199543146,-0.0503653110983334,0.267199834733331,0.0493273859262385,"SL18-LD-1-FG2xSA18-CB-4-MG3"
"grm4._54.1",-0.144022999167568,0.275779377707611,-0.0576156727476915,0.755899690771533,0.39873109635737,"SL18-SF-17-FG1xSL18-LL-9-MG1"
"grm4._55.1",0.321816275441588,-0.342527187512446,0.00879086238681001,1.6919812056174,0.480075685032623,"SL18-SF-17-FG3xSA18-CB-10-MG1"
"grm4._56.1",0.696201840157291,-0.344801624829904,-0.00878052095422898,0.741248057411183,0.180072384639598,"SL18-SF-17-FG3xSA18-CB-3-MG3"
"grm4._57.1",-0.298089977898765,0.022011880368111,-0.0259168205814211,0.979767888622393,0.366770726446356,"SL18-SF-17-FG3xSL18-LD-2-MG1"
"grm4._58.1",-0.201658192008695,-0.128487353824023,-0.0274846756916142,0.145867118282887,-0.00645222851245523,"SL18-SF-17-FG3xSL18-NL-10-MG2"
"grm4._59.1",-0.0763849000480123,-0.0586918297465567,0.0045368231040086,0.828610756747947,0.230791948716698,"SL18-SF-17-FG3xSL18-NL-2-MG3"
"grm4._60.1",-0.0869549103626952,0.0138787335069632,-0.00758473113366673,0.616421895412361,0.308208626793221,"SL18-SF-17-FG3xSL18-NL-9-MG1"
"grm4._61.1",0.046866277624396,0.0308765575182977,0.0715371672030743,1.27198631740944,0.463724804160989,"SL18-SF-17-FG3xSL18-OI-7-MG1"
"grm4._62.1",-0.0205669261876904,-0.0549671200358448,0.0140284936234486,0.660716423902396,0.296022402023176,"SL18-SF-17-FG3xSL18-OI-9-MG3"
"grm4._63.1",-0.484261930707017,-0.499072238506309,-0.114988702656736,-0.00885947124732129,-0.37947454879737,"SA18-CB-10-FG2xSL18-LL-9-MG1"
"grm4._64.1",-0.237250018228954,0.160179078558686,-0.0618787541069082,0.00869619437611262,-0.0445691452491048,"SL18-LD-1-FG2xSL18-SF-13-MG3"
"grm4._65.1",-0.150275390432972,0.11449989407091,-0.0410731965368881,0.916882366954271,0.341881187070548,"SL18-LD-1-FG2xSL18-SF-15-MG1"
"grm4._66.1",-0.13147423384006,-0.00434608288476149,0.0581255832737651,-0.182000278327503,-0.0957858210070933,"SL18-LD-1-FG3xSL18-NL-5-MG1"
"grm4._67.1",-0.0731959555217046,0.177423271176617,0.0227652370914773,0.396459044439291,0.0323707719727561,"SL18-LD-1-FG3xSL18-OI-11-MG2"
"grm4._68.1",-0.0899032143303035,0.0248101270041645,0.00645760503340093,0.743456864167572,0.119933780488223,"SL18-LD-1-FG3xSL18-OI-15-MG1"
"grm4._69.1",-0.465479880165989,-0.105062029647818,-0.0501335485190089,0.347865515791356,-0.207827965532103,"SL18-LD-1-FG3xSL18-OI-16-MG1"
"grm4._70.1",-0.165101000057042,0.0766885704638175,-0.085938846716195,0.666603277548458,0.0135438532862447,"SL18-LD-1-FG3xSL18-OI-6-MG2"
"grm4._71.1",-0.125949282856336,0.0277097553152992,0.0283146033968508,0.754727902552587,0.0774043573135653,"SL18-LD-1-FG3xSL18-OI-7-MG1"
"grm4._72.1",-0.193383442957893,-0.0581357520864384,-0.0291937636129398,0.143457615711046,-0.0902985857481901,"SL18-LD-1-FG3xSL18-OI-9-MG3"
"grm4._73.1",0.398151260245181,-0.62103951885528,-0.0346174273194236,-0.160392750579599,-0.11114557087616,"SA18-CB-4-FG3xSA18-CB-4-MG3"
"grm4._74.1",-0.324422473391122,0.0860562348566161,-0.00455636092767663,0.137452960259838,0.0222826648544719,"SL18-LD-1-FG3xSL18-NL-9-MG2"
"grm4._75.1",-0.0183663334561812,0.114463931237427,0.0435064046956935,0.954480575865349,0.412105885233852,"SL18-LD-1-FG3xSL18-OI-15-MG2"
"grm4._76.1",0.727596115463861,-0.162675244804289,-0.0127410593398419,0.0445889803317488,0.00870504612249947,"SL18-LD-2-FG2xSA18-CB-3-MG3"
"grm4._77.1",-0.550657251761068,-0.0788299860737465,-0.0838646818781504,0.234865233698397,0.116263454545742,"SL18-LD-2-FG2xSL18-LL-9-MG2"
"grm4._78.1",-0.055561087766479,0.196005789540227,-0.0115450665051409,-0.0802387132210654,0.136840712481612,"SL18-LD-2-FG2xSL18-NL-9-MG1"
"grm4._79.1",-0.302678951381461,-0.00141454162333937,-0.0397236409366325,-0.493754441408156,-0.214085738623277,"SL18-LD-2-FG2xSL18-SF-19-MG1"
"grm4._80.1",-0.0417290903347814,0.346180570492364,0.0115078093477901,0.283043417997085,0.162640012571317,"SL18-LD-3-FG1xSL18-NL-9-MG1"
"grm4._81.1",0.120403783174162,0.457936338993694,0.077218558863932,0.961884691263845,0.497468307496736,"SL18-LD-3-FG1xSL18-SF-19-MG2"
"grm4._82.1",0.267980135119634,-0.161900230644701,-0.0443259118328356,-0.641450875574358,-0.188966499459417,"SL18-LD-3-FG2xSA18-CB-2-MG3"
"grm4._83.1",-0.477281934708297,-0.120839561647294,-0.126843532975458,0.115409491772812,-0.0511914769657552,"SL18-LD-3-FG2xSL18-LL-9-MG2"
"grm4._84.1",0.133405312288055,0.304849602150263,-0.0300443146787961,0.535289237804318,0.1208427824258,"SL18-LD-3-FG2xSL18-SF-17-MG3"
"grm4._85.1",0.303623801616157,-0.202421765755335,0.0236579787694025,0.0239525908167202,0.114966301496295,"SL18-LD-4-FG1xSA18-CB-2-MG1"
"grm4._86.1",-0.355777454570719,-0.499010067794111,-0.107438142510755,0.257317787877254,-0.158610930526516,"SL18-LD-4-FG1xSL18-NL-3-MG2"
"grm4._87.1",-0.38460177235563,0.270915436484437,-0.0686594600357412,0.210108055760288,0.0467836540186213,"SL18-LD-4-FG2xSL18-LL-9-MG1"
"grm4._88.1",-0.221890038641725,-0.0104419030255218,0.0261856101763789,1.07932808272146,0.356737748116875,"SL18-LD-4-FG2xSL18-SF-15-MG2"
"grm4._89.1",0.251930294288639,0.212587559435515,-0.0116362226978442,0.817477045160023,0.339738621219904,"SL18-LD-4-FG3xSL18-SF-17-MG1"
"grm4._90.1",0.159711678879164,0.0207076998227379,-0.00214865158079228,0.691490269749725,0.0604093690313966,"SL18-LD-5-FG1xSA18-CB-10-MG1"
"grm4._91.1",0.630728629109756,0.259847646208645,-0.000190111232687612,0.740744396165714,0.391364074302551,"SA18-CB-7-FG1xSL18-LL-9-MG3"
"grm4._92.1",-0.440047388715078,0.288276652910759,-0.1087278567738,0.133127564356207,0.0793915435361041,"SL18-LD-9-FG2xSL18-SF-13-MG3"
"grm4._93.1",-0.159022869643726,0.228785188948775,-0.0808879193054271,-0.0739356858319851,0.270722944567242,"SL18-LD-9-FG3xSL18-NL-7-MG1"
"grm4._94.1",-0.0686318999510351,0.101984557287967,-0.0810207950222469,0.805129112119673,0.419178488406397,"SL18-LD-9-FG3xSL18-SF-17-MG1"
"grm4._95.1",-0.473976406071545,-0.0846971867085986,-0.00683605982064586,-0.285072899744787,-0.118546868146888,"SL18-LL-9-FG3xSL18-NL-9-MG1"
"grm4._96.1",0.130853995921993,-0.463665267587152,0.00288062845606365,-0.346169109807611,-0.0910420217409918,"SL18-NL-10-FG1xSA18-CB-4-MG3"
"grm4._97.1",-0.359053377288188,-0.165201288317547,0.00179500866526076,-0.06928756273951,-0.000553835390126484,"SL18-NL-10-FG1xSL18-LD-2-MG1"
"grm4._98.1",0.412808395342524,-0.227275824678215,-0.0377020262437231,-0.15773639821093,-0.160769976731548,"SL18-LD-10-FG1xSA18-CB-1-MG2"
"grm4._99.1",0.0219499122034986,-0.159235469085623,0.0773925511742526,0.21165852422407,0.138929765893992,"SL18-NL-10-FG1xSL18-OI-15-MG1"
"grm4._100.1",-0.0140957366983935,-0.15633581527988,0.0992494927184654,0.222931691192786,0.0964011508399638,"SL18-NL-10-FG1xSL18-OI-7-MG1"
"grm4._101.1",0.161172794416601,0.0654410365289837,0.0724903518387231,0.791566041611288,0.354592421775123,"SL18-NL-10-FG1xSL18-SF-13-MG1"
"grm4._102.1",-0.748460372420191,-0.648908613883119,-0.135255020572834,-0.718702512994864,-0.908338961011375,"SL18-NL-10-FG3xSL18-NL-3-MG2"
"grm4._103.1",0.557912936807593,-0.41885988709664,0.0332971408651504,-0.228765666470751,-0.0512165344511882,"SL18-NL-2-FG1xSA18-CB-1-MG2"
"grm4._104.1",-0.202495833633125,-0.264047062762394,-0.0928010386900521,-0.778717944855029,-0.360192996699129,"SL18-NL-2-FG1xSL18-LD-13-MG2"
"grm4._105.1",0.266458912940433,0.0329404998838619,-0.0588880554642834,0.598552200517894,0.349102059145676,"SL18-NL-2-FG1xSL18-SF-17-MG1"
"grm4._106.1",-0.114259823989548,-0.300201768959028,-0.0499069589524,-1.03703451743738,-0.424591172800606,"SL18-NL-2-FG3xSA18-CB-2-MG3"
"grm4._107.1",-0.445020155539179,-0.315122711478567,-0.146253080924298,-0.769274418252913,-0.377648352519563,"SL18-NL-2-FG3xSA18-CB-4-MG1"
"grm4._108.1",-0.452377852170177,0.080931748153826,-0.125888703434659,0.0742389128949286,-0.13762011692661,"SL18-NL-2-FG3xSL18-LD-3-MG2"
"grm4._109.1",-0.57013553519522,-0.10008004592123,-0.0594312032669277,-0.346576989433178,-0.395955232979873,"SL18-NL-2-FG3xSL18-OI-16-MG1"
"grm4._110.1",-0.243063943966714,-0.818576965469436,-0.055909796704227,-0.819743416199158,-0.580627705216762,"SL18-NL-3-FG1xSA18-CB-7-MG2"
"grm4._111.1",-0.35414718677977,-0.191986690506037,0.00934065557944595,-0.40569180879765,-0.29675614456104,"SL18-NL-3-FG1xSL18-OI-11-MG2"
"grm4._112.1",-0.331459970454719,-0.123547419711724,-0.0694298917715713,0.0737356113257695,-0.0752306886639916,"SL18-NL-3-FG1xSL18-SF-13-MG2"
"grm4._113.1",-0.304106597224508,-0.312662877751425,0.0538558497255662,1.37844754847648,0.345698552927946,"SL18-NL-3-FG2xSL18-SF-17-MG2"
"grm4._114.1",0.234766588425239,-0.300477933775601,0.0941349515137484,0.960886079711527,0.358774046567806,"SL18-NL-3-FG3xSA18-CB-2-MG2"
"grm4._115.1",-0.151382989488488,0.223487090662708,-0.107463522843833,-0.564431633892986,-0.0841564832178198,"SL18-LD-10-FG1xSL18-OI-18-MG1"
"grm4._116.1",0.657633105854794,-0.499552997269178,-0.029392578538298,0.0239800843094878,-0.0951167722406348,"SL18-NL-6-FG1xSA18-CB-3-MG3"
"grm4._117.1",0.172135194154622,-0.600748864149954,-0.0198744672006706,-0.21760110046303,-0.140367162169334,"SL18-NL-6-FG1xSA18-CB-7-MG2"
"grm4._118.1",-0.0157050105405243,0.279990964403954,-0.105289799239529,0.155076654026366,0.126044692135787,"SL18-NL-6-FG1xSL18-LD-1-MG2"
"grm4._119.1",-0.336659205887979,-0.132739925145187,-0.0465288371645959,0.262499648705757,0.0915818346707129,"SL18-NL-6-FG1xSL18-LD-2-MG1"
"grm4._120.1",-0.213474764010642,-0.0756330594219565,-0.0939806871254954,0.568671541001387,0.161638625481939,"SL18-NL-6-FG1xSL18-LD-3-MG2"
"grm4._121.1",-0.0861237873098637,-0.120413939244163,0.0203040774905994,0.0768730051190379,0.0550545277135249,"SL18-NL-6-FG1xSL18-NL-2-MG1"
"grm4._122.1",-1.18869288931106e-14,8.94072221731709e-15,2.38119924576659e-16,-4.71578275445349e-16,-3.61769830606491e-16,"SL18-ME-1-FG1xSL18-ME-1-MG1"
"grm4._123.1",-5.54789530913041e-15,1.6113444041919e-15,-5.81842729466181e-16,3.73121716602269e-15,-1.9038647273322e-15,"SL18-ME-1-FG1xSL18-ME-2-MG2"
"grm4._124.1",0.171883639425644,0.28024943469297,-0.0423922052142438,-0.025740548518266,0.207830865802637,"SL18-OI-4"
"grm4._125.1",-0.489299342992978,0.0953782488032816,-0.172238174630551,-0.781191973476081,-0.481647921434957,"SL18-OI-5"
"grm4._126.1",0.425768152831025,0.234120441105807,0.0173142531630547,1.09508771087083,0.271004700273331,"SL18-OI-6"
"grm4._127.1",0.0128952274946723,0.405459138480684,0.01036117586575,0.376162658634109,0.227952492782199,"SL18-OI-11"
"grm4._128.1",0.424673992983633,0.23983293937794,0.0315848700472685,0.693049734649181,0.308751084863498,"SL18-OI-15"
"grm4._129.1",-0.300402862954891,-0.176197765068044,-0.0773658899439987,-0.299557042448313,-0.414278784197206,"SL18-OI-16"
"grm4._130.1",-0.158076759302345,0.0574994568934588,-0.0984864999301624,-0.192433854616419,0.00650427426363701,"SL18-OI-17"
"grm4._131.1",-0.00309011298862768,0.130346049606359,-0.00953953454373188,-0.67747850356351,-0.180595197075499,"SL18-OI-18"
"grm4._132.1",-0.211062382908585,0.295300413869065,-0.0780589489081783,0.497772295681291,0.0745690043640822,"SL18-LD-1"
"grm4._133.1",-0.0396743782485252,0.268007024898943,-0.0563762945189971,0.578649801620351,0.173039103764025,"SL18-LD-3"
"grm4._134.1",0.00390034958459432,0.0678352465654394,-0.000210841930703424,0.566379457895346,0.190080610973169,"SL18-LD-4"
"grm4._135.1",-0.436708035635345,0.273513238922162,-0.0464596242011859,0.109124759418639,-0.0218816277439897,"SL18-LD-5"
"grm4._136.1",-0.492347783367389,0.153124535713494,-0.111646929731137,0.527975764686697,0.23120675072412,"SL18-LD-9"
"grm4._137.1",-0.191008553417379,0.0677089444126809,-0.0670965990504348,0.695368798937587,0.350006112925336,"SL18-LD-10"
