Accession	Female_Parent	Male_Parent	Cross_Type
SL18-CC-S7-FG3	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S7-FG4	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S7-FG5	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S7-FG6	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S7-MG1	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S7-MG15	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S7-MG16	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S7-MG2	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S7-MG3	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S7-MG4	SL18-CC-S7	SL18-CC-S7	self
SL18-CC-S8			
SL18-CC-S8-FG1	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-FG14	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-FG15	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-FG2	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-FG3	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-FG4	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-FG5	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-FG6	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-MG1	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-MG14	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-MG15	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-MG16	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-MG2	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-MG3	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S8-MG4	SL18-CC-S8	SL18-CC-S8	self
SL18-CC-S9			
SL18-CC-S9-FG1	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-FG14	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-FG15	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-FG2	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-FG3	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-FG5	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-FG6	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-FG6 6/25/18	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-MG1	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-MG16	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-MG2	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-MG3	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-MG4	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-MG5	SL18-CC-S9	SL18-CC-S9	self
SL18-CC-S9-MG6	SL18-CC-S9	SL18-CC-S9	self
SL18-CT1-SFG-3			
SL18-CT1-SMG-2			
SL18-CT1-SMG-3			
SL18-CT-S1-MG2			
SL18-DB-S6-FG1			
SL18-DI-S1			
SL18-DI-S10			
SL18-DI-S11			
SL18-DI-S12			
SL18-DI-S13			
SL18-DI-S14			
SL18-DI-S15			
SL18-DI-S16			
SL18-DI-S17			
SL18-DI-S18			
SL18-DI-S19			
SL18-DI-S2			
SL18-DI-S20			
SL18-DI-S3			
SL18-DI-S4			
SL18-DI-S5			
SL18-DI-S6			
SL18-DI-S7			
SL18-DI-S8			
SL18-DI-S9			
SL18-FI-S1			
SL18-FI-S10			
SL18-FI-S1-FG1	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG10	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG11	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG12	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG13	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG2	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG3	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG4	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG6	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG6 #2	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-FG6 PES X FG 4.9.19	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-MG1	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-MG10	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-MG2	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-MG3	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-MG4	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S1-MG6	SL18-FI-S1	SL18-FI-S1	self
SL18-FI-S2			
SL18-FI-S20			
SL18-FI-S21			
SL18-FI-S2-FG1	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-FG10	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-FG11	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-FG12	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-FG2	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-FG3	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-FG4	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-FG6	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-MG1	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-MG10	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-MG13	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-MG2	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-MG3	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-MG4	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-MG5	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S2-MG6	SL18-FI-S2	SL18-FI-S2	self
SL18-FI-S5			
SL18-FI-S6			
SL18-FI-S8			
SL18-FI-S9			
SL18-FW-FG5			
SL18-FW-S1			
SL18-FW-S10			
SL18-FW-S10-FG1	SL18-FW-S10	SL18-FW-S10	self
SL18-FW-S10-FG2	SL18-FW-S10	SL18-FW-S10	self
SL18-FW-S10-FG3	SL18-FW-S10	SL18-FW-S10	self
SL18-FW-S10-MG1	SL18-FW-S10	SL18-FW-S10	self
SL18-FW-S10-MG2	SL18-FW-S10	SL18-FW-S10	self
SL18-FW-S10-MG3	SL18-FW-S10	SL18-FW-S10	self
SL18-FW-S11			
SL18-FW-S12			
SL18-FW-S12-FG1	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-FG10	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-FG2	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-FG3	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-FG4	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-FG6	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-MG1	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-MG10	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-MG11			
SL18-FW-S12-MG12	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-MG2	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-MG3	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-MG4	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-MG5	SL18-FW-S12	SL18-FW-S12	self
SL18-FW-S12-MG6			
SL18-FW-S14			
SL18-FW-S14-FG1	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S14-FG11	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S14-FG12	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S14-FG13	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S14-FG2	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S14-FG3	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S14-MG1	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S14-MG11	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S14-MG2	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S14-MG3	SL18-FW-S14	SL18-FW-S14	self
SL18-FW-S1-FG1	SL18-FW-S1	SL18-FW-S1	self
SL18-FW-S1-FG2	SL18-FW-S1	SL18-FW-S1	self
SL18-FW-S1-FG3	SL18-FW-S1	SL18-FW-S1	self
SL18-FW-S1-MG1	SL18-FW-S1	SL18-FW-S1	self
SL18-FW-S1-MG2	SL18-FW-S1	SL18-FW-S1	self
SL18-FW-S1-MG3	SL18-FW-S1	SL18-FW-S1	self
SL18-FW-S2			
SL18-FW-S21			
SL18-FW-S21-FG1	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-FG2	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-FG3	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-FG4	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-FG6	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-MG1	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-MG10	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-MG12	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-MG2	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-MG3	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-MG4	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S21-MG6	SL18-FW-S21	SL18-FW-S21	self
SL18-FW-S2-FG1	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S2-FG2	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S2-FG3	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S2-FG4	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S2-FG6	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S2-MG1	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S2-MG2	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S2-MG3	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S2-MG4	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S2-MG5	SL18-FW-S2	SL18-FW-S2	self
SL18-FW-S3			
SL18-FW-S3-FG1	SL18-FW-S3	SL18-FW-S3	self
SL18-FW-S3-FG2	SL18-FW-S3	SL18-FW-S3	self
SL18-FW-S3-FG3	SL18-FW-S3	SL18-FW-S3	self
SL18-FW-S3-MG1	SL18-FW-S3	SL18-FW-S3	self
SL18-FW-S3-MG2	SL18-FW-S3	SL18-FW-S3	self
SL18-FW-S3-MG3	SL18-FW-S3	SL18-FW-S3	self
SL18-FW-S4			
SL18-FW-S5			
SL18-FW-S6			
SL18-FW-S6-FG1	SL18-FW-S6	SL18-FW-S6	self
SL18-FW-S6-FG2	SL18-FW-S6	SL18-FW-S6	self
SL18-FW-S6-FG3	SL18-FW-S6	SL18-FW-S6	self
SL18-FW-S6-MG1	SL18-FW-S6	SL18-FW-S6	self
SL18-FW-S6-MG2	SL18-FW-S6	SL18-FW-S6	self
SL18-FW-S6-MG3	SL18-FW-S6	SL18-FW-S6	self
SL18-FW-S7			
SL18-FW-S8			
SL18-FW-S9			
SL18-FW-S9-FG1	SL18-FW-S9	SL18-FW-S9	self
SL18-FW-S9-FG2	SL18-FW-S9	SL18-FW-S9	self
SL18-FW-S9-FG3	SL18-FW-S9	SL18-FW-S9	self
SL18-FW-S9-MG1	SL18-FW-S9	SL18-FW-S9	self
SL18-FW-S9-MG2	SL18-FW-S9	SL18-FW-S9	self
SL18-FW-S9-MG3	SL18-FW-S9	SL18-FW-S9	self
SL18-HB-S1			
SL18-HB-S10			
SL18-HB-S11			
SL18-HB-S12			
SL18-HB-S13			
SL18-HB-S14			
SL18-HB-S15			
SL18-HB-S16			
SL18-HB-S17			
SL18-HB-S18			
SL18-HB-S19			
SL18-HB-S2			
SL18-HB-S20			
SL18-HB-S3			
SL18-HB-S4			
SL18-HB-S5			
SL18-HB-S6			
SL18-HB-S7			
SL18-HB-S8			
SL18-HB-S9			
SL18-IS-S1			
SL18-IS-S12			
SL18-IS-S13			
SL18-IS-S16			
SL18-IS-S2			
SL18-IS-S3			
SL18-IS-S4			
SL18-IS-S6			
SL18-IS-S7			
SL18-IS-S8			
SL18-JS-S10			
SL18-JS-S11			
SL18-JS-S11-FG1	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-FG14	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-FG15	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-FG16	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-FG2	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-FG3	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-FG4	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-FG5	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-MG1	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-MG14	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-MG2	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-MG3	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S11-MG4	SL18-JS-S11	SL18-JS-S11	self
SL18-JS-S12			
SL18-JS-S14			
SL18-JS-S15			
SL18-JS-S16			
SL18-JS-S16-FG1	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-FG2	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-FG3	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-FG4	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-FG5	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-FG6	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-MG1	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-MG2	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-MG3	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-MG4	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-MG5	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S16-MG6	SL18-JS-S16	SL18-JS-S16	self
SL18-JS-S17			
SL18-JS-S18			
SL18-JS-S19			
SL18-JS-S19-FG1	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-FG14	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-FG15	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-FG16	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-FG2	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-FG3	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-FG4	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-FG5	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-FG6	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-FG6-B2	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-MG1	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-MG14	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-MG15	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-MG16	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-MG2	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-MG3	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-MG4	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-MG5	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S19-MG6	SL18-JS-S19	SL18-JS-S19	self
SL18-JS-S20			
SL18-JS-S5			
SL18-JS-S5-FG1	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-FG14	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-FG15	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-FG2	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-FG3	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-FG4	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-FG5	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-FG6	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-MG1	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-MG14	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-MG15	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-MG16	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-MG2	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-MG3	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-MG4	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S5-MG6	SL18-JS-S5	SL18-JS-S5	self
SL18-JS-S6			
SL18-JS-S6-FG1	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-FG14	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-FG16	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-FG2	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-FG3	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-FG4	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-FG5	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-FG6	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-MG1	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-MG14	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-MG15	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-MG16	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-MG2	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-MG3	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-MG4	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-MG5	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S6-MG6	SL18-JS-S6	SL18-JS-S6	self
SL18-JS-S7			
SL18-JS-S8			
SL18-JS-S9			
SL18-JS-S9-FG1	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-FG14	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-FG2	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-FG3	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-FG4	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-FG5	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-FG6	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-MG1	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-MG14	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-MG15	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-MG16	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-MG2	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-MG3	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-MG5	SL18-JS-S9	SL18-JS-S9	self
SL18-JS-S9-MG6	SL18-JS-S9	SL18-JS-S9	self
SL18-LD-MG6			
SL18-LD-S1			
SL18-LD-S10			
SL18-LD-S10-FG1	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S10-FG2	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S10-FG3	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S10-FG5	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S10-FG6	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S10-MG1	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S10-MG2	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S10-MG3	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S10-MG4	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S10-MG5	SL18-LD-S10	SL18-LD-S10	self
SL18-LD-S11			
SL18-LD-S12			
SL18-LD-S13			
SL18-LD-S13-FG1	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-FG14	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-FG15	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-FG16	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-FG2	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-FG3	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-FG5	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-MG1	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-MG14	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-MG15	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-MG16	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-MG2	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S13-MG3	SL18-LD-S13	SL18-LD-S13	self
SL18-LD-S14			
SL18-LD-S14-FG1	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-FG14	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-FG15	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-FG16	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-FG2	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-FG3	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-FG4	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-FG5	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-MG1	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-MG14	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-MG15	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-MG16	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-MG2	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S14-MG3	SL18-LD-S14	SL18-LD-S14	self
SL18-LD-S15			
SL18-LD-S16			
SL18-LD-S17			
SL18-LD-S17-FG5	SL18-LD-S17	SL18-LD-S17	self
SL18-LD-S18			
SL18-LD-S19			
SL18-LD-S1-FG1	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-FG14	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-FG16	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-FG2	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-FG3	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-MG1	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-MG14	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-MG15	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-MG16	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-MG2	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-MG3	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-MG4	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S1-MG6	SL18-LD-S1	SL18-LD-S1	self
SL18-LD-S2			
SL18-LD-S20			
SL18-LD-S2-FG1	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-FG14	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-FG16	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-FG2	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-FG3	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-FG4	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-FG6	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-MG1	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-MG14	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-MG15	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-MG16	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-MG2	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-MG3	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S2-MG4	SL18-LD-S2	SL18-LD-S2	self
SL18-LD-S3			
SL18-LD-S3-FG1	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-FG14	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-FG15	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-FG16	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-FG2	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-FG3	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-FG4	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-MG1	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-MG2	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-MG3	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-MG4	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S3-MG6	SL18-LD-S3	SL18-LD-S3	self
SL18-LD-S4			
SL18-LD-S4-FG1	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S4-FG15	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S4-FG2	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S4-FG3	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S4-MG1	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S4-MG14	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S4-MG15	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S4-MG16	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S4-MG2	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S4-MG3	SL18-LD-S4	SL18-LD-S4	self
SL18-LD-S5			
SL18-LD-S5-FG1	SL18-LD-S5	SL18-LD-S5	self
SL18-LD-S5-FG2	SL18-LD-S5	SL18-LD-S5	self
SL18-LD-S5-FG3	SL18-LD-S5	SL18-LD-S5	self
SL18-LD-S5-FG4	SL18-LD-S5	SL18-LD-S5	self
SL18-LD-S5-FG5	SL18-LD-S5	SL18-LD-S5	self
SL18-LD-S5-FG6	SL18-LD-S5	SL18-LD-S5	self
SL18-LD-S5-MG1	SL18-LD-S5	SL18-LD-S5	self
SL18-LD-S5-MG2	SL18-LD-S5	SL18-LD-S5	self
SL18-LD-S5-MG3	SL18-LD-S5	SL18-LD-S5	self
SL18-LD-S6			
SL18-LD-S7			
SL18-LD-S8			
SL18-LD-S9			
SL18-LD-S9-FG1	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-FG14	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-FG2	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-FG3	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-FG4	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-MG1	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-MG14	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-MG15	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-MG16	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-MG2	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-MG3	SL18-LD-S9	SL18-LD-S9	self
SL18-LD-S9-MG4	SL18-LD-S9	SL18-LD-S9	self
SL18-LL-S1			
SL18-LL-S10			
SL18-LL-S11			
SL18-LL-S12			
SL18-LL-S13			
SL18-LL-S14			
SL18-LL-S15			
